Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,City,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
1,9,58,,0,0.0,0,1,Cable,52,1,1,1,0,1,0,0,1,One Year,0,Mailed Check,50.0,2919.85,0.0,0,0.0,2919.85,1,21,1,0,1,1,3,0,Winton,95388,37.421299,-120.599587,11463,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,1,,1,39.61,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.45,20.45,0.0,0,39.61,60.06,1,32,0,0,0,0,0,0,Santa Rosa,95403,38.488431,-122.752839,40270,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,8,37,,1,15.51,0,0,,0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.85,717.5,0.0,0,573.87,1291.37,0,54,0,0,1,0,0,0,Santa Rosa,95407,38.394091,-122.739814,30876,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,13,Offer D,1,7.33,0,0,,0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.95,253.8,0.0,0,95.29,349.09000000000003,1,34,0,0,0,0,0,0,Santa Rosa,95409,38.468893,-122.580539,25718,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,43,,1,28.9,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,26.45,1110.05,0.0,0,1242.7,2352.75,1,39,0,0,0,0,0,0,Albion,95410,39.225694,-123.717354,1054,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,6,,0,0.0,0,1,Cable,52,1,1,1,1,1,1,1,0,Two Year,1,Mailed Check,63.4,348.8,0.0,10,0.0,358.8,0,21,1,0,0,0,0,0,Annapolis,95412,38.731055,-123.316553,747,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,71,,0,0.0,0,1,DSL,20,1,1,1,1,1,0,0,1,Two Year,0,Bank Withdrawal,53.95,3888.65,0.0,0,0.0,3888.65,1,46,0,0,0,0,0,0,Boonville,95415,39.025867,-123.381544,1374,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,8,72,,1,18.74,1,1,Fiber Optic,19,1,1,0,0,1,0,0,1,Two Year,1,Bank Withdrawal,95.1,6843.15,0.0,0,1349.28,8192.43,0,39,0,0,1,1,2,0,Caspar,95420,39.361283,-123.784599,333,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,7,12,Offer D,0,0.0,0,1,DSL,73,0,1,0,1,0,0,0,1,Month-to-Month,0,Mailed Check,35.5,432.25,0.0,0,0.0,432.25,1,19,1,0,1,1,3,0,Clearlake,95422,38.965804,-122.631779,13485,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,7,21,Offer D,1,14.51,0,1,Fiber Optic,20,0,0,1,1,0,0,0,1,One Year,0,Bank Withdrawal,79.2,1742.45,0.0,0,304.71,2047.16,0,49,0,0,1,0,0,0,Cloverdale,95425,38.801936,-122.938935,9210,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,3,6,,1,49.45,0,1,DSL,10,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,48.8,297.35,0.0,0,296.70000000000005,594.0500000000001,0,39,0,0,1,1,2,0,Cobb,95426,38.838088,-122.73203,1591,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
0,0,43,,1,1.6,0,1,DSL,19,0,1,0,1,0,0,0,0,One Year,0,Bank Withdrawal,55.45,2444.25,0.0,130,68.8,2643.05,0,38,0,0,0,0,0,0,Dos Rios,95429,39.756049,-123.358701,91,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,9,35,,1,32.75,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.4,949.8,0.0,0,1146.25,2096.05,0,53,0,0,1,1,1,0,Duncans Mills,95430,38.445603,-123.063756,187,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,52,,0,0.0,0,1,DSL,18,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,63.9,3334.95,0.0,0,0.0,3334.95,1,57,0,0,0,0,0,0,Forestville,95436,38.499302,-122.92444,6216,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,32,,1,15.52,0,1,DSL,12,0,0,0,0,1,1,1,1,One Year,1,Bank Withdrawal,64.85,2010.95,0.0,0,496.64,2507.59,1,43,0,0,0,0,0,0,Fort Bragg,95437,39.455555,-123.683979,14417,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,8,72,,0,0.0,0,1,DSL,22,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,63.8,4684.3,0.0,0,0.0,4684.3,0,61,0,0,1,1,3,0,Fulton,95439,38.493888,-122.777141,476,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,51,,0,0.0,0,1,DSL,2,1,0,0,1,0,1,1,1,Month-to-Month,1,Credit Card,44.45,2181.55,0.0,0,0.0,2181.55,1,31,0,0,0,0,0,0,Geyserville,95441,38.731771,-123.064272,2349,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,4,68,Offer A,1,19.75,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.95,1303.25,0.0,0,1343.0,2646.25,1,47,0,0,1,1,3,0,Glen Ellen,95442,38.368744,-122.522642,4101,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,8,49,,0,0.0,0,1,Cable,27,0,1,0,0,1,1,1,1,Two Year,0,Credit Card,49.65,2409.9,0.0,0,0.0,2409.9,1,22,1,0,1,0,0,0,Graton,95444,38.434362,-122.86891,390,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,7,72,Offer A,1,20.54,0,1,Cable,41,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,85.1,6155.4,0.0,0,1478.88,7634.28,0,24,1,0,1,0,0,0,Gualala,95445,38.848082,-123.50608,1916,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,54,,1,27.17,0,1,Fiber Optic,24,1,0,1,0,1,0,0,1,Month-to-Month,0,Credit Card,89.8,4667.0,0.0,0,1467.18,6134.18,1,55,0,0,0,0,0,0,Hopland,95449,38.93706,-123.118111,1373,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,7,50,,1,47.48,0,1,Fiber Optic,27,0,0,1,1,1,1,1,1,One Year,0,Credit Card,103.05,5153.5,0.0,0,2374.0,7527.5,0,41,0,0,1,1,3,0,Kelseyville,95451,38.93496,-122.792243,9902,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,3,69,Offer A,1,38.52,1,1,Fiber Optic,27,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,10840.73,0,55,0,0,1,0,0,0,Kenwood,95452,38.419525,-122.521585,1653,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,1,,1,9.36,0,1,Fiber Optic,14,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,69.9,69.9,0.0,10,9.36,89.26,1,46,0,0,0,0,0,0,Lakeport,95453,39.080469,-122.955176,11180,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,3,68,Offer A,1,9.29,0,1,Fiber Optic,18,1,1,0,1,0,1,1,1,Two Year,0,Bank Withdrawal,95.1,6683.4,0.0,0,631.7199999999999,7315.12,1,31,0,0,1,1,2,0,Laytonville,95454,39.806141,-123.531098,2706,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,40,,0,0.0,0,1,Cable,57,1,1,0,1,0,0,0,1,One Year,0,Credit Card,40.25,1564.05,0.0,0,0.0,1564.05,1,62,0,0,0,1,3,0,Little River,95456,39.245911,-123.77214,882,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,7,31,,1,7.03,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.75,755.6,0.0,0,217.93,973.53,1,26,1,0,1,1,3,0,Lower Lake,95457,38.925545,-122.549083,2644,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,8,68,Offer A,1,2.71,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,24.0,1664.3,0.0,0,184.28,1848.58,1,60,0,0,1,1,1,0,Mendocino,95460,39.305545,-123.743697,2229,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,12,Offer D,1,8.25,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.4,198.1,0.0,0,99.0,297.1,0,48,0,0,1,1,1,0,Middletown,95461,38.787446,-122.58675,7789,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,7,71,Offer A,1,5.51,0,1,Cable,6,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,86.1,6045.9,0.0,0,391.21,6437.11,1,39,0,0,1,0,0,0,Monte Rio,95462,38.471049,-123.015549,1537,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,40,,1,32.78,1,1,Fiber Optic,29,0,1,1,0,1,1,1,1,Month-to-Month,1,Credit Card,102.65,4108.15,0.0,0,1311.2,5419.349999999999,1,42,0,0,0,0,0,0,Navarro,95463,39.182916,-123.552571,148,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,8,64,,1,37.47,1,1,Fiber Optic,69,0,1,1,0,0,1,1,1,One Year,1,Bank Withdrawal,92.85,5980.75,0.0,0,2398.08,8378.83,0,21,1,0,1,1,3,0,Nice,95464,39.12334,-122.838198,2223,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,6,53,,1,32.94,1,1,Fiber Optic,17,0,1,0,1,0,1,1,1,One Year,0,Bank Withdrawal,97.75,5043.2,0.0,0,1745.82,6789.02,1,44,0,0,1,0,0,0,Occidental,95465,38.415003,-122.998726,1880,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,1,72,Offer A,1,38.3,1,1,Fiber Optic,3,1,1,1,0,1,0,0,1,Two Year,1,Credit Card,97.95,7114.25,0.0,0,2757.6,9871.85,1,43,0,0,1,0,0,0,Potter Valley,95469,39.408634,-123.045516,1884,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,46,,1,13.42,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.95,907.05,0.0,0,617.32,1524.37,1,51,0,0,0,0,0,0,Redwood Valley,95470,39.298065,-123.25211,5995,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,40,,1,27.47,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,24.6,973.95,0.0,0,1098.8,2072.75,1,27,1,0,0,0,0,0,Rio Nido,95471,38.522328,-122.97932,298,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,12,Offer D,0,0.0,0,1,DSL,9,1,1,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,50.95,605.75,0.0,0,0.0,605.75,1,45,0,0,0,0,0,0,Sebastopol,95472,38.398815,-122.861923,31266,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
0,0,9,,1,21.11,0,1,Fiber Optic,6,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.6,661.55,0.0,0,189.99,851.54,1,58,0,0,0,0,0,0,Sonoma,95476,38.25485,-122.461799,34314,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,9,51,Offer B,1,29.56,1,1,Fiber Optic,27,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.75,4116.9,0.0,0,1507.56,5624.459999999999,0,40,0,0,1,1,2,0,Ukiah,95482,39.134075,-123.23422,30988,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
1,10,49,Offer B,1,11.74,0,1,Fiber Optic,20,0,1,1,0,1,0,0,1,Month-to-Month,1,Credit Card,90.4,4494.65,0.0,0,575.26,5069.91,1,62,0,0,1,1,3,0,Upper Lake,95485,39.220368,-122.907693,2344,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
0,0,56,Offer B,1,30.86,0,1,DSL,22,1,0,1,1,0,0,0,1,One Year,1,Credit Card,60.25,3282.75,0.0,0,1728.16,5010.91,0,32,0,0,0,0,0,0,Willits,95490,39.492046,-123.375818,13472,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
0,0,4,,1,46.53,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.2,55.7,0.0,0,186.12,241.82,1,29,1,0,0,0,0,0,Windsor,95492,38.527297,-122.810044,23701,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,3,20,Offer D,1,33.78,0,1,DSL,18,1,0,0,1,0,1,1,0,One Year,1,Credit Card,64.15,1274.45,0.0,100,675.6,2050.05,1,45,0,0,1,0,0,0,Witter Springs,95493,39.222323,-122.985488,240,033,45623.0,3111067.0,68191.0,194148.0,60457.0,7181.0,188818.0,624.0,130541.0,6987.0,1914.0,14999.0,115.0,195999.0,1022763.0,254605.0,7848.0,874946.0,27024.0,49348.0,442868.0,1325550.0,1507047.0,6495.0,22100.0,17028.0,45623.0,1161152.0,68191.0,7611.0,17730.0,52309.0,3111067.0,25341.0
1,4,26,,1,24.44,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.25,493.95,0.0,0,635.44,1129.39,0,41,0,0,1,1,1,0,Yorkville,95494,38.888351,-123.239647,335,045,57310.0,5145470.0,89783.0,353347.0,120753.0,8370.0,616828.0,887.0,174905.0,14150.0,1948.0,15569.0,95.0,625198.0,1397859.0,474100.0,8524.0,1750178.0,43592.0,51593.0,1028826.0,2849476.0,2535356.0,11459.0,28239.0,17612.0,57310.0,1581288.0,89783.0,15037.0,33923.0,58200.0,5145470.0,48960.0
