Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Unknown,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Category_nan,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Churn Reason_nan,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
0,0,60,1,16.11,1,1,18,0,0,1,1,1,1,1,1,0,80.55,4847.05,0.0,0,966.6,5813.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92881,33.833686,-117.513063,21911,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,56,1,21.61,0,1,27,1,0,1,0,0,0,0,1,0,52.7,3019.7,0.0,0,1210.16,4229.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92882,33.819385,-117.600213,60294,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,8,1,11.46,0,0,0,0,0,0,0,0,0,0,0,0,20.85,161.65,0.0,0,91.68,253.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92883,33.762351,-117.488725,13188,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
1,6,49,1,28.42,1,1,41,0,0,0,0,0,0,1,0,1,52.15,2583.75,0.0,50,1392.5800000000002,4026.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,19,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92887,33.884073,-117.732197,20893,059,83553.0,263290135.0,3151184.0,18368657.0,9318319.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,83553.0,32256116.0,3151184.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
0,0,70,1,14.63,1,1,30,1,1,1,1,1,1,1,1,1,114.95,7711.25,0.0,0,1024.1,8735.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,51,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93004,34.278697,-119.167798,27381,111,76375.0,63589878.0,832605.0,3918148.0,1688508.0,258229.0,4921075.0,1494.0,941815.0,135758.0,1131.0,10188.0,103.0,5179304.0,8482506.0,5606656.0,85531.0,24210928.0,36249.0,68239.0,13732911.0,34996888.0,40347115.0,16494.0,48459.0,11422.0,76375.0,9509852.0,832605.0,137252.0,354796.0,71125.0,63589878.0,492048.0
1,6,72,1,24.85,1,1,47,1,1,1,1,1,1,1,1,1,113.65,8124.2,0.0,0,1789.2,9913.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,25,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93013,34.441398,-119.513163,17409,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
0,0,40,1,22.89,0,0,0,0,0,0,0,0,0,0,0,1,20.6,827.3,0.0,0,915.6,1742.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93015,34.408161,-118.865111,16013,111,76375.0,63589878.0,832605.0,3918148.0,1688508.0,258229.0,4921075.0,1494.0,941815.0,135758.0,1131.0,10188.0,103.0,5179304.0,8482506.0,5606656.0,85531.0,24210928.0,36249.0,68239.0,13732911.0,34996888.0,40347115.0,16494.0,48459.0,11422.0,76375.0,9509852.0,832605.0,137252.0,354796.0,71125.0,63589878.0,492048.0
0,0,1,1,42.55,0,1,25,0,0,1,0,0,0,0,1,1,49.85,49.85,0.0,0,42.55,92.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,0,0,0,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93030,34.223244,-119.18012,79736,111,76375.0,63589878.0,832605.0,3918148.0,1688508.0,258229.0,4921075.0,1494.0,941815.0,135758.0,1131.0,10188.0,103.0,5179304.0,8482506.0,5606656.0,85531.0,24210928.0,36249.0,68239.0,13732911.0,34996888.0,40347115.0,16494.0,48459.0,11422.0,76375.0,9509852.0,832605.0,137252.0,354796.0,71125.0,63589878.0,492048.0
1,2,30,1,9.81,0,0,0,0,0,0,0,0,0,0,0,0,19.8,576.65,0.0,0,294.3,870.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,33,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93033,34.156629,-119.117218,77791,111,76375.0,63589878.0,832605.0,3918148.0,1688508.0,258229.0,4921075.0,1494.0,941815.0,135758.0,1131.0,10188.0,103.0,5179304.0,8482506.0,5606656.0,85531.0,24210928.0,36249.0,68239.0,13732911.0,34996888.0,40347115.0,16494.0,48459.0,11422.0,76375.0,9509852.0,832605.0,137252.0,354796.0,71125.0,63589878.0,492048.0
0,0,3,1,33.28,0,1,69,1,0,1,0,0,0,1,1,0,55.9,157.55,0.0,0,99.84,257.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93105,34.037342,-119.80079,25771,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
0,0,5,1,45.74,0,1,30,0,1,0,0,1,0,0,0,1,85.3,420.45,0.0,10,228.7,659.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93111,34.460197,-119.802602,16477,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
1,6,72,1,2.71,1,1,20,1,0,1,1,1,1,1,1,0,107.45,7576.7,0.0,0,195.12,7771.82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,49,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93117,34.489983,-120.091246,49975,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
1,5,54,1,29.66,1,1,76,1,1,1,1,1,1,1,1,0,91.3,4965.0,0.0,0,1601.64,6566.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,27,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93203,35.116307,-118.817644,16206,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
1,2,72,1,10.97,1,1,30,0,1,1,1,1,1,1,1,0,85.95,6151.9,0.0,0,789.84,6941.74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,57,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93204,35.916943,-120.129921,14697,031,42525.0,6505590.0,152981.0,853011.0,252271.0,270330.0,172572.0,792.0,263374.0,9980.0,1722.0,8728.0,144.0,442902.0,1335194.0,1105282.0,21969.0,3265833.0,17292.0,56004.0,906811.0,4814017.0,3978242.0,5928.0,26005.0,10593.0,42525.0,1620537.0,152981.0,10772.0,58314.0,69682.0,6505590.0,69086.0
1,5,69,1,21.56,1,1,17,0,0,1,0,0,0,0,1,1,79.2,5420.65,0.0,0,1487.64,6908.289999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,53,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93210,36.186867,-120.387793,18036,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,48,1,13.03,0,1,5,1,1,0,0,0,0,0,1,0,55.5,2627.35,0.0,0,625.4399999999999,3252.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93212,36.04533,-119.532424,23506,031,42525.0,6505590.0,152981.0,853011.0,252271.0,270330.0,172572.0,792.0,263374.0,9980.0,1722.0,8728.0,144.0,442902.0,1335194.0,1105282.0,21969.0,3265833.0,17292.0,56004.0,906811.0,4814017.0,3978242.0,5928.0,26005.0,10593.0,42525.0,1620537.0,152981.0,10772.0,58314.0,69682.0,6505590.0,69086.0
1,4,8,1,9.88,1,1,4,0,0,0,1,0,1,1,0,1,90.25,743.75,0.0,0,79.04,822.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93218,35.846067,-119.004073,823,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
1,7,71,1,46.53,1,1,3,1,1,1,1,1,1,1,1,1,91.25,6589.6,0.0,0,3303.63,9893.23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,59,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93219,35.858054,-119.305858,9318,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
1,8,67,1,31.41,0,1,23,1,1,0,0,1,1,1,1,1,100.9,6733.15,0.0,0,2104.47,8837.619999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,40,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93222,34.907911,-119.234281,1526,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
1,9,34,1,42.74,1,1,52,0,1,0,0,1,1,1,1,1,97.7,3410.0,0.0,0,1453.16,4863.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,28,1,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93223,36.29878,-119.201028,8644,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
0,0,3,1,34.76,0,1,21,0,0,0,0,0,0,0,1,1,69.85,199.85,0.0,0,104.28,304.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93224,35.215731,-119.57013,626,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
1,2,9,1,42.39,0,1,16,0,1,0,1,1,0,0,1,1,65.6,593.3,0.0,0,381.51,974.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,37,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93225,34.827662,-118.999073,4498,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
1,1,71,1,14.14,0,1,59,1,1,1,0,1,1,1,1,1,104.65,7288.4,0.0,0,1003.94,8292.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,23,1,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93226,35.735694,-118.738483,296,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
0,0,57,1,30.77,1,1,10,0,0,0,1,1,0,0,0,1,90.45,5229.8,0.0,70,1753.89,7053.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93230,36.29223,-119.622676,53204,031,42525.0,6505590.0,152981.0,853011.0,252271.0,270330.0,172572.0,792.0,263374.0,9980.0,1722.0,8728.0,144.0,442902.0,1335194.0,1105282.0,21969.0,3265833.0,17292.0,56004.0,906811.0,4814017.0,3978242.0,5928.0,26005.0,10593.0,42525.0,1620537.0,152981.0,10772.0,58314.0,69682.0,6505590.0,69086.0
0,0,72,0,0.0,0,1,14,1,1,1,1,1,1,1,1,1,63.7,4464.8,0.0,0,0.0,4464.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93234,36.217864,-120.080117,6918,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,18,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,20.1,401.85,0.0,0,697.14,1098.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,28,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93238,35.852892,-118.397782,1873,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
0,0,43,1,22.83,1,1,47,0,0,1,1,1,1,1,1,1,104.3,4451.85,0.0,0,981.69,5433.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,20,1,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93239,35.996923,-120.000951,1809,031,42525.0,6505590.0,152981.0,853011.0,252271.0,270330.0,172572.0,792.0,263374.0,9980.0,1722.0,8728.0,144.0,442902.0,1335194.0,1105282.0,21969.0,3265833.0,17292.0,56004.0,906811.0,4814017.0,3978242.0,5928.0,26005.0,10593.0,42525.0,1620537.0,152981.0,10772.0,58314.0,69682.0,6505590.0,69086.0
1,2,72,1,1.72,1,1,7,1,1,1,1,1,1,1,1,1,93.25,6688.95,0.0,0,123.84,6812.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,62,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93240,35.607875,-118.466318,5564,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
1,10,35,1,13.39,1,1,20,0,0,0,1,1,1,1,1,1,73.45,2661.1,0.0,0,468.65,3129.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,61,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93241,35.245035,-118.905553,15364,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
