Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Zip Code,Population,Per capita personal income,Personal incomeX,Employer contributions,Farm proprietors income,Nonfarm proprietors income,Farm proprietors employment,Income maintenance benefits,Nonfarm proprietors employment,Per capita income maintenance benefits,Per capita retirement and other,Per capita unemployment insurance compensation,Proprietors income,Retirement and other,Supplements to wages and salaries,Unemployment insurance compensation,Wages and salaries,Average nonfarm proprietors income,Average wages and salaries,"Dividends, interest, and rent",Earnings by place of work,Net earnings by place of residence,"Per capita dividends, interest, and rent",Per capita net earnings,Per capita personal current transfer receipts,Personal current transfer receipts,Proprietors employment,Wage and salary employment,Average earnings per job,Personal incomeY,Total employment
1,2,55,1,1,5.08,1,1,2,9,1,0,0,0,1,0,0,1,0,1,0,89.8,4959.6,0.0,0,279.4,5239.0,0,37,0,0,1,0,0,0,95209,30814,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,55,1,1,39.29,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.1,1001.5,0.0,0,2160.95,3162.45,1,53,0,0,0,1,2,0,95215,23789,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,9,20,5,1,42.46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,442.6,0.0,0,849.2,1291.8000000000002,0,58,0,0,1,1,3,0,95219,19109,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,8,62,1,1,15.05,1,1,2,23,0,1,0,1,1,1,1,1,1,1,1,106.05,6703.5,0.0,0,933.1,7636.6,0,47,0,0,1,1,2,0,95220,6317,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,43,1,1,6.71,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.65,779.25,0.0,0,288.53,1067.78,0,44,0,0,0,0,0,0,95223,5159,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,7,60,1,1,41.4,0,1,0,21,1,1,0,1,0,0,0,1,2,0,0,59.85,3483.45,0.0,0,2484.0,5967.45,0,49,0,0,1,0,0,0,95225,27,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,3,58,1,1,22.14,1,1,1,2,1,1,1,0,1,1,1,0,2,1,0,86.1,4890.5,0.0,110,1284.12,6284.62,1,115,0,0,1,0,0,0,95226,75,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,7,5,1,49.16,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.45,136.75,0.0,0,344.12,480.87,1,47,0,0,0,1,2,0,95227,722,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,10,2,4,1,39.35,0,1,2,24,1,0,0,0,1,1,1,1,0,0,0,97.1,184.15,0.0,0,78.7,262.85,1,40,0,0,1,1,1,0,95228,2633,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,6,39,2,1,15.91,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.75,757.95,0.0,0,620.49,1378.44,0,40,0,0,1,1,3,0,95232,21,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,68,5,1,5.84,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.55,1657.4,0.0,0,397.12,2054.52,1,20,1,0,0,0,0,0,95236,3148,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,6,62,1,0,0.0,0,1,0,26,1,1,0,1,1,0,0,0,2,0,0,48.7,3008.55,0.0,120,0.0,3128.55,0,32,0,0,1,1,2,0,95237,3205,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,9,72,5,1,44.2,1,1,2,2,1,1,1,0,1,1,1,1,2,1,0,109.55,8165.1,0.0,0,3182.4,11347.5,0,34,0,0,1,0,0,0,95242,22073,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,9,41,1,1,8.44,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.65,875.55,0.0,0,346.04,1221.59,0,40,0,0,1,0,0,0,95245,2718,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,4,4,1,7.49,0,1,0,17,1,1,0,0,0,0,0,1,0,0,0,55.2,220.65,0.0,0,29.96,250.61,0,64,0,0,0,0,0,0,95247,4353,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,53,1,1,39.37,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,24.05,1301.9,0.0,0,2086.61,3388.51,1,34,0,0,0,0,0,0,95249,3930,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,10,39,2,1,36.39,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20.45,790.0,0.0,0,1419.21,2209.21,1,39,0,0,1,0,0,0,95252,11266,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,9,63,1,1,17.38,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.25,1237.65,0.0,0,1094.9399999999998,2332.59,1,57,0,0,1,0,0,0,95254,304,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,15,5,1,7.96,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,26.35,378.6,0.0,0,119.4,498.0,1,113,0,0,0,0,0,0,95255,2198,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
1,1,13,5,1,29.49,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,43.8,592.65,0.0,0,383.37,976.02,0,34,0,0,1,0,0,0,95257,435,56001.0,2607568.0,130247.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,743866.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,1,4,1,20.3,0,1,1,16,0,1,0,0,0,0,0,1,0,1,1,50.15,50.15,0.0,0,20.3,70.45,1,45,0,0,0,0,0,0,95258,4176,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,1,4,1,43.82,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.45,20.45,0.0,0,43.82,64.27,1,37,0,0,0,0,0,0,95301,27808,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,60,1,1,30.92,0,1,1,26,1,1,1,0,0,0,0,1,2,0,0,61.4,3638.25,0.0,0,1855.2,5493.45,1,24,1,0,0,0,0,0,95305,167,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
0,0,40,1,1,23.74,1,1,1,22,0,1,0,1,1,0,0,1,1,0,1,70.75,2921.75,0.0,0,949.6,3871.35,1,33,0,0,1,0,0,0,95307,32881,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,66,5,1,21.37,0,1,1,30,1,1,1,0,0,0,0,1,2,1,0,61.15,4017.45,0.0,0,1410.42,5427.87,0,25,1,0,0,0,0,0,95310,2144,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
1,4,42,1,1,9.33,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.25,854.9,0.0,0,391.86,1246.76,1,57,0,0,1,1,2,0,95311,2271,61230.0,1042143.0,78703.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,293853.0,2658.0,5899.0,55786.0,1042143.0,8557.0
0,0,49,1,1,45.46,1,1,2,27,0,1,0,0,1,1,1,1,0,0,0,98.7,4920.55,0.0,0,2227.54,7148.09,1,56,0,0,0,0,0,0,95313,1508,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,41,1,1,10.09,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,20.0,810.3,0.0,0,413.69,1223.99,0,23,1,0,0,0,0,0,95316,5513,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,1,41,1,1,21.28,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,19.3,772.4,0.0,0,872.48,1644.88,0,34,0,0,1,1,1,0,95317,808,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,3,4,0,0.0,0,1,1,69,0,0,0,0,0,0,0,1,0,0,0,25.1,79.8,0.0,0,0.0,79.8,1,28,1,0,0,0,0,0,95320,11474,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,4,4,0,0.0,0,1,0,30,1,0,1,1,0,1,1,0,0,0,2,48.25,202.25,0.0,10,0.0,212.25,0,19,1,0,0,0,0,0,95321,3680,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
1,1,52,1,1,3.41,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,19.85,1070.5,0.0,0,177.32,1247.82,0,27,1,0,1,1,1,0,95322,7872,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,11,5,1,9.52,0,1,2,4,0,1,1,1,0,1,1,1,0,1,0,94.2,999.9,0.0,0,104.72,1104.62,0,54,0,0,0,0,0,0,95324,7177,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,6,2,4,1,48.39,0,1,0,24,1,0,0,0,0,1,1,1,0,1,2,62.15,113.1,0.0,0,96.78,209.88,0,59,0,0,1,0,0,0,95325,128,61230.0,1042143.0,78703.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,293853.0,2658.0,5899.0,55786.0,1042143.0,8557.0
1,5,26,5,1,37.6,1,1,2,10,0,1,0,0,0,0,0,1,0,0,0,79.3,2015.8,0.0,0,977.6,2993.4,0,50,0,0,1,0,0,0,95326,6822,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,7,24,5,1,2.31,0,1,0,53,1,0,1,0,0,0,0,1,1,1,1,56.25,1454.25,0.0,0,55.44,1509.69,1,33,0,0,1,1,3,0,95327,9559,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
0,0,12,5,1,32.32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.3,246.7,0.0,0,387.84,634.54,0,26,1,0,0,0,0,0,95328,2130,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,3,64,5,1,37.0,1,1,1,19,1,1,1,1,1,1,1,1,2,1,2,90.6,5817.45,0.0,0,2368.0,8185.45,0,44,0,0,1,1,1,0,95330,10834,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,2,66,5,1,7.61,0,1,1,10,1,1,1,1,1,1,1,1,2,1,0,85.9,5595.3,0.0,0,502.2600000000001,6097.56,1,42,0,0,1,0,0,0,95333,3256,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,60,5,1,15.29,1,1,2,48,0,0,1,0,0,0,0,1,1,1,0,79.2,4765.0,0.0,0,917.4,5682.4,0,24,1,0,0,0,0,0,95334,12672,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,5,17,5,1,33.24,1,1,1,76,1,0,1,0,1,0,0,1,1,1,0,70.35,1201.65,0.0,0,565.08,1766.73,1,36,0,0,1,1,3,0,95335,683,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
1,10,42,5,1,34.33,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,19.35,867.3,0.0,0,1441.86,2309.16,1,63,0,0,1,1,2,0,95336,36738,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,1,4,1,39.87,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,50.15,50.15,0.0,0,39.87,90.02,1,42,0,0,0,0,0,0,95337,19867,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,47,5,1,30.06,0,1,1,57,0,1,0,1,0,1,1,0,2,0,0,63.8,3007.25,0.0,80,1412.82,4500.07,0,32,0,0,1,1,3,0,95338,10226,61230.0,1042143.0,78703.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,293853.0,2658.0,5899.0,55786.0,1042143.0,8557.0
1,2,10,5,1,10.42,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20.55,252.75,0.0,0,104.2,356.95,0,27,1,0,1,0,0,0,95340,59289,46188.0,13395227.0,976855.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,3746152.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,1,5,1,45.28,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,44.6,44.6,0.0,0,45.28,89.88,1,45,0,0,0,0,0,0,95351,47536,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,4,5,1,3.03,0,1,1,11,0,1,0,1,1,0,0,1,0,1,0,63.75,226.2,0.0,0,12.12,238.32,1,53,0,0,0,0,0,0,95354,27135,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,2,66,5,1,20.11,1,1,2,25,1,1,1,0,1,1,1,0,2,0,0,109.25,7082.5,0.0,80,1327.26,8489.76,0,61,0,0,1,1,2,0,95355,47613,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,12,5,1,2.57,0,1,2,25,0,1,0,0,0,1,1,1,0,1,0,84.6,1017.35,0.0,0,30.84,1048.19,0,31,0,0,0,0,0,0,95356,26055,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,24,5,1,5.98,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.45,527.35,0.0,0,143.52,670.87,0,25,1,0,0,0,0,0,95357,13343,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,26,5,1,40.35,0,1,2,13,0,1,0,0,1,0,0,1,0,1,0,85.75,2146.5,0.0,0,1049.1,3195.6000000000004,1,48,0,0,0,0,0,0,95358,30668,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,2,57,5,1,16.78,1,1,2,29,0,0,1,1,1,1,1,1,2,0,0,107.95,5969.85,0.0,0,956.46,6926.31,1,31,0,0,1,0,0,0,95361,25384,51015.0,28123096.0,2161132.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,6865105.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,1,42,5,1,13.95,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,22.95,1014.25,0.0,0,585.9,1600.15,0,47,0,0,1,1,3,0,95364,235,52806.0,2879540.0,216936.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,912453.0,7639.0,18171.0,56481.0,2879540.0,25810.0
1,4,64,5,1,14.78,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.45,1225.65,0.0,0,945.92,2171.57,0,25,1,0,1,0,0,0,95366,12646,54183.0,42979635.0,3037973.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,10259899.0,89037.0,295394.0,66123.0,42979635.0,384431.0
